497;490;33756;FRA20030813;ROLLAND Brieuc;GFC;FRA;22;120;;;;;;;;;;;;;
400;394;24236;FRA19950120;RUSSO Clément;GFC;FRA;30;172;;;;;;;;;;;;;
635;627;28509;GBR19980420;WALLS Matthew;GFC;GBR;27;85;;;;;;;;;;;;;
2004;1999;13531;KOR19900415;CHOE Hyeong-min;GIC;KOR;35;7;;;;;;;;;;;;;
1521;1520;12885;KOR19900529;JANG Kyung-gu;GIC;KOR;35;15;;;;;;;;;;;;;
1362;1356;29975;ITA19991107;CATALDO Lorenzo;GSC;ITA;26;20;;;;;;;;;;;;;
2309;2297;34515;ITA20031214;PICCINI Mattia;GSC;ITA;22;5;;;;;;;;;;;;;
2892;2884;28652;ITA19980923;RIGATTI Tommaso;GSC;ITA;27;1;;;;;;;;;;;;;
463;468;31396;DEN20001127;ANDERSEN Mads;GSH;DEN;25;137;;;;;;;;;;;;;
671;669;33014;DEN20030513;HANSEN Alexander Arnt;GSH;DEN;22;78;;;;;;;;;;;;;
516;509;23433;DEN19960123;KLARIS Magnus Bak;GSH;DEN;29;115;;;;;;;;;;;;;
1790;1787;27804;DEN19990502;LARSEN Mathias Alexander;GSH;DEN;26;10;;;;;;;;;;;;;
1421;1417;30287;DEN20000831;MALMBERG Matias Gunnar;GSH;DEN;25;18;;;;;;;;;;;;;
2440;2430;31758;DEN20020309;MENGEL Nikolaj;GSH;DEN;23;4;;;;;;;;;;;;;
929;924;31653;DEN20020404;ROSENLUND RICHTER Stian;GSH;DEN;23;44;;;;;;;;;;;;;
2610;2601;33129;DEN20030619;SØNDERGAARD Oliver;GSH;DEN;22;3;;;;;;;;;;;;;
2609;2600;33128;DEN20030518;SØRENSEN Frederik Bjørn;GSH;DEN;22;3;;;;;;;;;;;;;
2780;2777;35294;DEN20040710;TOFTEMARK Lucas Maarfelt;GSH;DEN;21;2;;;;;;;;;;;;;
1499;1500;29580;COL19980610;BUSTAMANTE RUDA Adrian Camilo;GSU;COL;27;16;;;;;;;;;;;;;
1658;1648;23265;POR19950428;CARVALHO Rui Filipe Ribeiro;GSU;POR;30;13;;;;;;;;;;;;;
1278;1271;30489;THA19980311;PHODINGAM Sakchai;GTC;THA;27;23;;;;;;;;;;;;;
2720;2714;31617;THA19971203;SIMONS Saharat;GTC;THA;28;2;;;;;;;;;;;;;
579;572;29180;ITA19980110;BALLABIO Giacomo;HAC;ITA;27;99;;;;;;;;;;;;;
2427;2416;30755;LUX20010428;BETTENDORFF Loïc;HAC;LUX;24;4;;;;;;;;;;;;;
2594;2585;31701;AUT20020719;BUSCHEK Paul;HAC;AUT;23;3;;;;;;;;;;;;;
2429;2419;31011;AUT20010802;KABAS Maximilian;HAC;AUT;24;4;;;;;;;;;;;;;
621;608;27067;SLO19981208;PRIMOZIC Jaka;HAC;SLO;27;89;;;;;;;;;;;;;
1381;1378;35858;SVK20051227;RISKA Richard;HAC;SVK;20;20;;;;;;;;;;;;;
505;501;6828;AUT19880408;ZOIDL Riccardo;HAC;AUT;37;117;;;;;;;;;;;;;
785;776;35289;USA20040627;BOYLE Evan;HBG;USA;21;60;;;;;;;;;;;;;
650;648;33583;AUS20031204;BROWNING Fergus;HBG;AUS;22;81;;;;;;;;;;;;;
1826;1822;32786;NED20031019;KRAMER Jesse;HBG;NED;22;10;;;;;;;;;;;;;
2794;2622;35810;ITA20051004;PRIVITERA Samuele;HBG;ITA;20;2;;;;;;;;;;;;;
1035;1099;35751;IRL20051004;RAFFERTY Adam;HBG;IRL;20;36;;;;;;;;;;;;;
2326;2316;35667;GBR20050326;WIGGINS Ben;HBG;GBR;20;5;;;;;;;;;;;;;
2041;2399;28968;HKG20010709;CHU Tsun Wai;HKS;HKG;24;7;;;;;;;;;;;;;
2803;2797;36223;HKG20040723;KWOK Chun Yan;HKS;HKG;21;2;;;;;;;;;;;;;
1493;1493;22480;HKG19950605;MOW Ching Yin;HKS;HKG;30;16;;;;;;;;;;;;;
2582;2573;28373;HKG19990222;NG Pak Hang;HKS;HKG;26;3;;;;;;;;;;;;;
1689;1682;28856;HKG19991028;NG Sum Lui;HKS;HKG;26;12;;;;;;;;;;;;;
2420;2409;30001;HKG20000725;TSO Kai Kwong;HKS;HKG;25;4;;;;;;;;;;;;;
502;496;26472;COL19970218;CHIA BERMUDEZ Luis Carlos;HST;COL;28;118;;;;;;;;;;;;;
1936;1935;23428;MGL19950608;ENKHTAIVAN Bolorerdene;HST;MGL;30;8;;;;;;;;;;;;;
1017;1013;29732;CHN19980108;HAO Ran;HST;CHN;27;37;;;;;;;;;;;;;
1546;1542;28257;MGL19980627;IDERBOLD Bold;HST;MGL;27;15;;;;;;;;;;;;;
1813;1811;31965;NZL19990522;KRZANICH James;HST;NZL;26;10;;;;;;;;;;;;;
1597;1591;36671;CHN20030318;LIU Chenglu;HST;CHN;22;15;;;;;;;;;;;;;
850;842;24818;ECU19950206;PITA BOLAÑOS Cristian David;HST;ECU;30;51;;;;;;;;;;;;;
1663;1654;31951;AUS19980227;STENNING Oliver;HST;AUS;27;13;;;;;;;;;;;;;
2844;2839;37303;ESP20030731;FITO PRATS Ricard;IBA;ESP;22;2;;;;;;;;;;;;;
1506;1507;32323;ESP19981117;GARCIA SORIANO Jose Maria;IBA;ESP;27;16;;;;;;;;;;;;;
2229;2219;18427;ESP19880219;MORA VEDRI Sebastian;IBA;ESP;37;5;;;;;;;;;;;;;
1288;1280;35362;ESP20001128;SAGRADO PEREZ Alvaro;IBA;ESP;25;23;;;;;;;;;;;;;
770;765;16175;ERI19910105;BERHANE Natnael Teweldemedhin;IBB;ERI;34;61;;;;;;;;;;;;;
1736;1729;28379;TUR19980423;KAYGISIZ Zeki;IBB;TUR;27;11;;;;;;;;;;;;;
1228;1221;32505;ERI20020310;MENGS Petros;IBB;ERI;23;25;;;;;;;;;;;;;
2396;2384;27096;ESP19980501;PEREZ-LANDALUCE GONZALEZ Eduardo;IBB;ESP;27;4;;;;;;;;;;;;;
1910;1911;34100;TUR20020519;UZUN Emir;IBB;TUR;23;9;;;;;;;;;;;;;
857;849;36278;ERI20050819;YEMANE Even;IBB;ERI;20;51;;;;;;;;;;;;;
1841;1840;33868;ISR20030211;FAINGEZICHT Emry;ICA;ISR;22;10;;;;;;;;;;;;;
217;215;33579;AUS20010414;GILMORE Brady;ICA;AUS;24;318;;;;;;;;;;;;;
526;523;31725;GER20020512;KRETSCHY Moritz;ICA;GER;23;113;;;;;;;;;;;;;
1174;1170;35975;EST20050614;KURITS Karl;ICA;EST;20;28;;;;;;;;;;;;;
1712;1705;34597;POR20041212;LIMA Daniel Botelho Freitas;ICA;POR;21;12;;;;;;;;;;;;;
496;460;34660;ESP20041124;MARTI SORIANO Pau;ICA;ESP;21;121;;;;;;;;;;;;;
2179;2168;34694;USA20040508;MOORE Viggo;ICA;USA;21;6;;;;;;;;;;;;;
1055;1048;31785;ISR20010330;TENE Rotem;ICA;ISR;24;35;;;;;;;;;;;;;
1511;1511;34423;CAN20040605;VALENTI Luke;ICA;CAN;21;16;;;;;;;;;;;;;
1087;1081;33568;BEL20010623;VAN TRICHT Floris;ICA;BEL;24;33;;;;;;;;;;;;;
2716;2711;30912;NZL20010727;WATTS Kiaan;ICA;NZL;24;2;;;;;;;;;;;;;
108;103;27716;NED19991204;ARENSMAN Thymen;IGD;NED;26;529;;;;;;;;;;;;;
672;698;35802;USA20051012;AUGUST Andrew;IGD;USA;20;78;;;;;;;;;;;;;
132;74;24926;COL19970113;BERNAL GOMEZ Egan Arley;IGD;COL;28;464;;;;;;;;;;;;;
816;801;9811;ESP19870427;CASTROVIEJO NICOLAS Jonathan;IGD;ESP;38;55;;;;;;;;;;;;;
181;180;24106;BEL19950904;DE PLUS Laurens;IGD;BEL;30;364;;;;;;;;;;;;;
235;233;24873;NOR19970525;FOSS Tobias Svendsen;IGD;NOR;28;300;;;;;;;;;;;;;
1527;1526;19335;ESP19900717;FRAILE MATARRANZ Omar;IGD;ESP;35;15;;;;;;;;;;;;;
17;22;24057;ITA19960725;GANNA Filippo;IGD;ITA;29;1272;;;;;;;;;;;;;
795;826;25289;AUS19960212;HAMILTON Lucas;IGD;AUS;29;58;;;;;;;;;;;;;
561;576;29436;GER20000303;HEIDUK Kim;IGD;GER;25;103;;;;;;;;;;;;;
569;584;17901;LUX19920922;JUNGELS Bob;IGD;LUX;33;101;;;;;;;;;;;;;
388;378;12923;POL19900602;KWIATKOWSKI Michal;IGD;POL;35;179;;;;;;;;;;;;;
367;365;26397;MON19950607;LANGELLOTTI Victor;IGD;MON;30;194;;;;;;;;;;;;;
207;202;31621;FRA20010413;LAURANCE Axel;IGD;FRA;24;326;;;;;;;;;;;;;
721;713;34283;CAN20040326;LEONARD Michael Shea;IGD;CAN;21;69;;;;;;;;;;;;;
1522;1343;13272;ITA19890831;PUCCIO Salvatore;IGD;ITA;36;15;;;;;;;;;;;;;
272;246;26283;COL19960321;RIVERA VARGAS Brandon Smith;IGD;COL;29;264;;;;;;;;;;;;;
70;68;30836;ESP20010202;RODRIGUEZ CANO Carlos;IGD;ESP;24;696;;;;;;;;;;;;;
464;452;26216;ESP19950506;RODRIGUEZ GARAICOECHEA Oscar;IGD;ESP;30;136;;;;;;;;;;;;;
45;44;31598;USA20020419;SHEFFIELD Magnus;IGD;USA;23;863;;;;;;;;;;;;;
546;536;34269;USA20040130;SHMIDT Artem;IGD;USA;21;107;;;;;;;;;;;;;
430;440;7606;GBR19871105;SWIFT Ben;IGD;GBR;38;151;;;;;;;;;;;;;
392;392;26437;GBR19951030;SWIFT Connor;IGD;GBR;30;178;;;;;;;;;;;;;
105;102;34297;GBR20040215;TARLING Joshua;IGD;GBR;21;538;;;;;;;;;;;;;
802;789;3891;GBR19860525;THOMAS Geraint;IGD;GBR;39;57;;;;;;;;;;;;;
302;297;27923;GBR19990528;TURNER Ben;IGD;GBR;26;235;;;;;;;;;;;;;
114;106;32161;GBR20010924;WATSON Samuel;IGD;GBR;24;510;;;;;;;;;;;;;
895;883;29240;ETH20000509;ABREHA Negasi Haylu;IPD;ETH;25;48;;;;;;;;;;;;;
2724;2718;31906;ITA20020125;DIGNANI Filippo;IPD;ITA;23;2;;;;;;;;;;;;;
188;185;20917;GER19940117;ACKERMANN Pascal;IPT;GER;31;352;;;;;;;;;;;;;
257;264;12254;NZL19900407;BENNETT George;IPT;NZL;35;279;;;;;;;;;;;;;
125;128;34973;GBR20030223;BLACKMORE Joseph;IPT;GBR;22;480;;;;;;;;;;;;;
1038;966;10856;CAN19890525;BOIVIN Guillaume;IPT;CAN;36;35;;;;;;;;;;;;;
504;500;3366;AUS19860718;CLARKE Simon;IPT;AUS;39;117;;;;;;;;;;;;;
236;241;26176;CAN19970424;COTE Pier-André;IPT;CAN;28;300;;;;;;;;;;;;;
486;497;27315;ISR19970920;EINHORN Itamar;IPT;ISR;28;123;;;;;;;;;;;;;
261;361;29320;ITA20000302;FRIGO Marco;IPT;ITA;25;274;;;;;;;;;;;;;
1766;2209;5789;GBR19850520;FROOME Chris;IPT;GBR;40;10;;;;;;;;;;;;;
450;447;3828;DEN19850322;FUGLSANG Jakob;IPT;DEN;40;143;;;;;;;;;;;;;
31;32;26869;CAN19970803;GEE Derek;IPT;CAN;28;999;;;;;;;;;;;;;
1134;1125;17078;CZE19910121;HIRT Jan;IPT;CZE;34;30;;;;;;;;;;;;;
129;125;22702;FRA19940213;HOFSTETTER Hugo;IPT;FRA;31;472;;;;;;;;;;;;;
543;557;13438;CAN19900927;HOULE Hugo;IPT;CAN;35;107;;;;;;;;;;;;;
446;439;31902;ISR20010214;KOGUT Oded;IPT;ISR;24;147;;;;;;;;;;;;;
411;405;29982;FRA19990719;LOUVEL Matîs;IPT;FRA;26;165;;;;;;;;;;;;;
354;324;18455;KAZ19920907;LUTSENKO Alexey;IPT;KAZ;33;201;;;;;;;;;;;;;
619;629;21113;LAT19940818;NEILANDS Krists;IPT;LAT;31;89;;;;;;;;;;;;;
567;655;31786;CAN20010816;PICKRELL Riley;IPT;CAN;24;102;;;;;;;;;;;;;
748;773;33137;ISR20010329;RAISBERG Nadav;IPT;ISR;24;65;;;;;;;;;;;;;
311;172;31559;USA20020305;RICCITELLO Matthew;IPT;USA;23;226;;;;;;;;;;;;;
647;645;22744;AUS19940913;SCHULTZ Nicholas;IPT;AUS;31;81;;;;;;;;;;;;;
1216;1210;15182;GER19910107;SCHWARZMANN Michael;IPT;GER;34;25;;;;;;;;;;;;;
812;661;29301;USA20000616;SHEEHAN Riley;IPT;USA;25;56;;;;;;;;;;;;;
244;243;28437;GBR19991002;STEWART Jake;IPT;GBR;26;292;;;;;;;;;;;;;
57;56;29492;NZL20000430;STRONG Corbin;IPT;NZL;25;749;;;;;;;;;;;;;
212;206;18504;BEL19900419;VAN ASBROECK Tom;IPT;BEL;35;321;;;;;;;;;;;;;
173;177;30035;GBR20000826;VERNON Ethan;IPT;GBR;25;384;;;;;;;;;;;;;
259;220;24346;GBR19960609;WILLIAMS Stephen;IPT;GBR;29;277;;;;;;;;;;;;;
117;112;20257;CAN19861012;WOODS Michael;IPT;CAN;39;502;;;;;;;;;;;;;
566;577;31547;NED20020514;ARTZ Huub;IWA;NED;23;102;;;;;;;;;;;;;
144;134;30055;FRA20000406;BARRE Louis;IWA;FRA;25;447;;;;;;;;;;;;;
440;436;32584;BEL19990801;BONNEU Kamiel;IWA;BEL;26;149;;;;;;;;;;;;;
387;387;29801;BEL20001102;BRAET Vito;IWA;BEL;25;181;;;;;;;;;;;;;
347;337;32738;ITA20021101;BUSATTO Francesco;IWA;ITA;23;205;;;;;;;;;;;;;
836;827;27766;ITA19991111;COLLEONI Kevin;IWA;ITA;26;53;;;;;;;;;;;;;
1142;1219;31600;BEL20021108;DE POOTER Dries;IWA;BEL;23;30;;;;;;;;;;;;;
1579;1846;34353;FRA20040422;FAURE PROST Alexy;IWA;FRA;21;15;;;;;;;;;;;;;
11;11;29474;ERI20000402;GIRMAY HAILU Biniam;IWA;ERI;25;1529;;;;;;;;;;;;;
848;841;23771;BEL19960429;GOOSSENS Kobe;IWA;BEL;29;51;;;;;;;;;;;;;
892;931;19391;DEN19931214;KAMP Alexander;IWA;DEN;32;48;;;;;;;;;;;;;
1053;1027;31294;BEL20000201;KUYPERS Gerben;IWA;BEL;25;35;;;;;;;;;;;;;
288;281;28641;BEL19990121;MARIT Arne;IWA;BEL;26;247;;;;;;;;;;;;;
299;296;18413;RSA19920221;MEINTJES Louis;IWA;RSA;33;236;;;;;;;;;;;;;
300;390;30663;FRA20010724;PAGE Hugo;IWA;FRA;24;236;;;;;;;;;;;;;
1357;1539;27719;BEL19990922;PAQUOT Tom;IWA;BEL;26;20;;;;;;;;;;;;;
859;851;19902;ITA19930504;PETILLI Simone;IWA;ITA;32;50;;;;;;;;;;;;;
1350;1345;14273;FRA19900926;PETIT Adrien;IWA;FRA;35;20;;;;;;;;;;;;;
150;168;28442;BEL19991215;REX Laurenz;IWA;BEL;26;422;;;;;;;;;;;;;
278;262;21958;ITA19950523;ROTA Lorenzo;IWA;ITA;30;257;;;;;;;;;;;;;
353;355;26438;GER19980124;RUTSCH Jonas;IWA;GER;27;202;;;;;;;;;;;;;
452;469;21036;NZL19930303;SMITH Dion;IWA;NZL;32;142;;;;;;;;;;;;;
206;195;27085;BEL19980621;THIJSSEN Gerben;IWA;BEL;27;327;;;;;;;;;;;;;
495;488;31597;BEL20000106;VAN BOVEN Luca;IWA;BEL;25;121;;;;;;;;;;;;;
424;434;19897;NED19931204;VAN DER HOORN Taco;IWA;NED;32;154;;;;;;;;;;;;;
666;691;16938;BEL19911112;VAN HOECKE Gijs;IWA;BEL;34;78;;;;;;;;;;;;;
517;510;31565;NED20010508;VAN SINTMAARTENSDIJK Roel;IWA;NED;24;115;;;;;;;;;;;;;
164;186;25165;GER19971011;ZIMMERMANN Georg;IWA;GER;28;395;;;;;;;;;;;;;
655;628;31740;ETH20011022;BERHE Welay;JAY;ETH;24;80;;;;;;;;;;;;;
829;816;20770;NED19931202;BOUWMAN Koen;JAY;NED;32;54;;;;;;;;;;;;;
890;876;7268;ITA19860519;DE MARCHI Alessandro;JAY;ITA;39;48;;;;;;;;;;;;;
223;222;31745;ITA20020419;DE PRETTO Davide;JAY;ITA;23;310;;;;;;;;;;;;;
534;542;32179;GBR20020408;DONALDSON Robert;JAY;GBR;23;110;;;;;;;;;;;;;
436;433;27721;GBR19960625;DOUBLE Paul;JAY;GBR;29;150;;;;;;;;;;;;;
168;169;23765;IRL19960901;DUNBAR Edward;JAY;IRL;29;391;;;;;;;;;;;;;
456;461;16466;AUS19910409;DURBRIDGE Luke;JAY;AUS;34;140;;;;;;;;;;;;;
357;356;29297;GER20000819;ENGELHARDT Felix;JAY;GER;25;199;;;;;;;;;;;;;
140;132;31400;DEN20010727;FOLDAGER Anders;JAY;DEN;24;454;;;;;;;;;;;;;
882;920;25096;AUT19970218;GAMPER Patrick;JAY;AUT;28;49;;;;;;;;;;;;;
89;97;19238;NED19930621;GROENEWEGEN Dylan;JAY;NED;32;609;;;;;;;;;;;;;
220;217;25066;AUS19941123;HARPER Chris;JAY;AUS;31;314;;;;;;;;;;;;;
656;656;34593;RSA19960315;HATHERLY Alan;JAY;RSA;29;80;;;;;;;;;;;;;
919;912;31464;DEN19990115;HELLEMOSE Asbjørn;JAY;DEN;26;45;;;;;;;;;;;;;
723;716;16467;AUS19910817;HEPBURN Michael;JAY;AUS;34;68;;;;;;;;;;;;;
774;802;9896;DEN19890706;JUUL JENSEN Christopher;JAY;DEN;36;60;;;;;;;;;;;;;
127;121;32717;NED20010512;KRIJNSEN Jelte;JAY;NED;24;478;;;;;;;;;;;;;
37;34;13066;AUS19900926;MATTHEWS Michael;JAY;AUS;35;934;;;;;;;;;;;;;
858;905;15789;SLO19880627;MEZGEC Luka;JAY;SLO;37;50;;;;;;;;;;;;;
640;667;27113;AUS19980522;O'BRIEN Kelland;JAY;AUS;27;83;;;;;;;;;;;;;
13;18;23763;AUS19951125;O'CONNOR Ben;JAY;AUS;30;1333;;;;;;;;;;;;;
201;201;29787;AUS20001225;PLAPP Lucas;JAY;AUS;25;334;;;;;;;;;;;;;
606;614;18467;NED19920314;REINDERS Elmar;JAY;NED;33;92;;;;;;;;;;;;;
49;50;29214;SUI19991204;SCHMID Mauro;JAY;SUI;26;833;;;;;;;;;;;;;
1119;1109;27557;NZL19980512;STEWART Campbell;JAY;NZL;27;31;;;;;;;;;;;;;
998;997;18098;GER19921104;SÜTTERLIN Jasha;JAY;GER;33;38;;;;;;;;;;;;;
231;230;19646;GER19930613;WALSCHEID Maximilian;JAY;GER;32;305;;;;;;;;;;;;;
295;290;27749;ITA19990318;ZANA Filippo;JAY;ITA;26;242;;;;;;;;;;;;;
527;524;32168;ERI20020912;ARAYA Nahom Zeray;JCL;ERI;23;113;;;;;;;;;;;;;
1129;1094;31694;ITA20021114;D'AMATO Andrea;JCL;ITA;23;31;;;;;;;;;;;;;
404;398;29221;ITA20000424;FANCELLU Alessandro;JCL;ITA;25;170;;;;;;;;;;;;;
757;753;28541;ITA19990629;GARIBBO Nicolo;JCL;ITA;26;64;;;;;;;;;;;;;
2008;2003;20584;JPN19921130;ISHIBASHI Manabu;JCL;JPN;33;7;;;;;;;;;;;;;
2181;2766;34837;JPN20040513;KAMADA Koki;JCL;JPN;21;6;;;;;;;;;;;;;
987;986;26223;JPN19940701;KOBAYASHI Marino;JCL;JPN;31;39;;;;;;;;;;;;;
659;602;21852;JPN19930915;KOISHI Yuma;JCL;JPN;32;79;;;;;;;;;;;;;
1765;1717;4247;JPN19831023;MASUDA Nariyuki;JCL;JPN;42;10;;;;;;;;;;;;;
592;588;30809;ITA20010302;RACCANI Simone;JCL;ITA;24;96;;;;;;;;;;;;;
1098;894;25011;JPN19960108;YAMAMOTO Masaki;JCL;JPN;29;32;;;;;;;;;;;;;
2382;2370;22051;RWA19980203;NSENGIYUMVA Shemu;JIT;RWA;27;4;;;;;;;;;;;;;
1786;1783;26752;INA19970516;ABDUROHMAN Muhammad;JPC;INA;28;10;;;;;;;;;;;;;
1321;1314;33545;INA19990314;KUSUMA Terry Yudha;JPC;INA;26;22;;;;;;;;;;;;;
2900;2892;29655;INA20000426;OETOMO Yosandy Darmawan;JPC;INA;25;1;;;;;;;;;;;;;
2009;2004;20647;INA19931127;PRAYOGO Dealton Nur Arif;JPC;INA;32;7;;;;;;;;;;;;;
1719;1712;37347;INA20060512;RIZQI Dimas Nur Fadhil;JPC;INA;19;12;;;;;;;;;;;;;
894;880;24081;TUR19960101;ABAY Burak;KBB;TUR;29;48;;;;;;;;;;;;;
2100;2092;36142;TUR20020602;AKPINAR Ahmet;KBB;TUR;23;7;;;;;;;;;;;;;
1054;1047;31706;TUR20020818;BULUT Samet;KBB;TUR;23;35;;;;;;;;;;;;;
2445;2435;32460;TUR20010830;ERKAN Muhammed;KBB;TUR;24;4;;;;;;;;;;;;;
1302;1296;27081;TUR19980201;OZGUR Batuhan;KBB;TUR;27;22;;;;;;;;;;;;;
1187;1187;36035;TUR20050124;YILMAZ Ramazan;KBB;TUR;20;27;;;;;;;;;;;;;
2884;2875;26114;TUR19960228;YILMAZ Yunus Emre;KBB;TUR;29;1;;;;;;;;;;;;;
1895;1895;23515;HUN19960928;FILUTAS Viktor;KGC;HUN;29;9;;;;;;;;;;;;;
1500;1502;29876;ITA19970224;LUCCA Riccardo;KGC;ITA;28;16;;;;;;;;;;;;;
2144;2134;23710;JPN19950703;ARASHIRO Yudai;KIN;JPN;30;6;;;;;;;;;;;;;
1610;1603;9734;AUS19880604;EARLE Nathan;KIN;AUS;37;14;;;;;;;;;;;;;
1023;1021;5215;FRA19851214;LEBAS Thomas;KIN;FRA;40;36;;;;;;;;;;;;;
1342;1335;33186;JPN19990905;MIYAZAKI Taishi;KIN;JPN;26;21;;;;;;;;;;;;;
1455;1452;25476;AUS19961127;MOREY Drew;KIN;AUS;29;17;;;;;;;;;;;;;
730;699;1646;EST19870424;TAARAMÄE Rein;KIN;EST;38;67;;;;;;;;;;;;;
1409;2658;17850;JPN19911119;YAMAMOTO Genki;KIN;JPN;34;18;;;;;;;;;;;;;
1317;1310;31948;KOR20021207;KIM Jin-woong;KSP;KOR;23;22;;;;;;;;;;;;;
1413;1411;24286;MGL19950223;BATERDENE Narankhuu;KSZ;MGL;30;18;;;;;;;;;;;;;
1015;1010;26172;MGL19970307;ERDENEBAT Bilguunjargal;KSZ;MGL;28;37;;;;;;;;;;;;;
2241;2231;24485;ISR19960813;GOLDSTEIN Omer;KSZ;ISR;29;5;;;;;;;;;;;;;
1735;1727;25980;RUS19970602;ROSTOVTSEV Sergey;KSZ;RUS;28;11;;;;;;;;;;;;;
1138;1131;28969;KAZ19990602;SHTEIN Iogan;KSZ;KAZ;26;30;;;;;;;;;;;;;
2411;2400;29324;POR19970124;DUARTE Emanuel Fieber;LAA;POR;28;4;;;;;;;;;;;;;
810;797;27496;POR19971029;LEAÇA Gonçalo Rafael;LAA;POR;28;56;;;;;;;;;;;;;
2589;2580;30544;POR20000804;MEDEIROS Joao Pedro;LAA;POR;25;3;;;;;;;;;;;;;
2908;2901;31461;NOR19980321;AULSTAD Brage;LCT;NOR;27;1;;;;;;;;;;;;;
1827;1824;32852;NOR20010101;FJELLHEIM Henrik Teslo;LCT;NOR;24;10;;;;;;;;;;;;;
1540;1293;26344;NOR19980801;HOLSTAD Ludvik Aspelund;LCT;NOR;27;15;;;;;;;;;;;;;
1716;1708;35651;NOR20021226;MARTINSEN Toralf Rydningen;LCT;NOR;23;12;;;;;;;;;;;;;
2330;2321;36071;NOR20030117;THORVALDSEN Even;LCT;NOR;22;5;;;;;;;;;;;;;
1435;1435;35631;NOR20030517;TVEDT Ulrik;LCT;NOR;22;18;;;;;;;;;;;;;
2918;2911;33078;GER20030801;ABT Cedric;LKH;GER;22;1;;;;;;;;;;;;;
1448;1446;21408;GER19941110;HUPPERTZ Joshua;LKH;GER;31;17;;;;;;;;;;;;;
1075;1067;34382;GER20040130;JOCHUM Ben;LKH;GER;21;34;;;;;;;;;;;;;
1029;1031;33333;LUX20030808;KESS Alexandre;LKH;LUX;22;36;;;;;;;;;;;;;
1203;1199;33153;GER20030629;KOECH Silas;LKH;GER;22;26;;;;;;;;;;;;;
2764;2759;34471;LUX20040915;MORANG Mil;LKH;LUX;21;2;;;;;;;;;;;;;
909;899;36268;DEN20051023;ØXENBERG HANSEN Peter;LKH;DEN;20;47;;;;;;;;;;;;;
2323;2313;35589;DEN20050331;STORM Theodor;LKH;DEN;20;5;;;;;;;;;;;;;
2453;2443;33127;LUX20031016;URY Noé;LKH;LUX;22;4;;;;;;;;;;;;;
638;634;30914;NZL20010506;KENCH Joshua;LNS;NZL;24;84;;;;;;;;;;;;;
1494;1494;23499;NZL19960612;MUDGWAY Luke;LNS;NZL;29;16;;;;;;;;;;;;;
396;386;18632;SUI19921106;PELLAUD Simon;LNS;SUI;33;176;;;;;;;;;;;;;
270;242;13770;ROU19930124;RAILEANU Cristian;LNS;ROU;32;265;;;;;;;;;;;;;
211;216;26419;DEN19980604;SALBY Alexander;LNS;DEN;27;322;;;;;;;;;;;;;
2448;2438;32574;CHN19980911;SHAO Junqi;LNS;CHN;27;4;;;;;;;;;;;;;
2672;2668;21462;BLR19940512;SHNYRKO Aliaksei;LNS;BLR;31;2;;;;;;;;;;;;;
2294;2282;33355;CHN20001217;SUN Wentao;LNS;CHN;25;5;;;;;;;;;;;;;
2879;2870;22792;BLR19941202;TSISHKOU Raman;LNS;BLR;31;1;;;;;;;;;;;;;
2503;2494;35571;BEL20050523;CUYLITS Mauro;LOD;BEL;20;4;;;;;;;;;;;;;
1264;1256;35572;BEL20051229;DE CEUSTER Milan;LOD;BEL;20;24;;;;;;;;;;;;;
664;664;35569;BEL20050103;DONIE Milan;LOD;BEL;20;79;;;;;;;;;;;;;
2085;2077;35230;BEL20050825;DRIESEN Niels;LOD;BEL;20;7;;;;;;;;;;;;;
1173;1168;35566;BEL20050810;EEMAN Kamiel;LOD;BEL;20;28;;;;;;;;;;;;;
1407;1405;35570;FRA20050714;GRISEL Matys;LOD;FRA;20;19;;;;;;;;;;;;;
1259;1252;34217;LUX20040131;KOCKELMANN Mathieu;LOD;LUX;21;24;;;;;;;;;;;;;
2093;2085;35573;BEL20051125;POELVOORDE Tars;LOD;BEL;20;7;;;;;;;;;;;;;
1209;1205;34449;BEL20060210;TAILLIEU Aldo;LOD;BEL;19;26;;;;;;;;;;;;;
1917;1917;35574;BEL20050227;VAN BYLEN Liam;LOD;BEL;20;9;;;;;;;;;;;;;
1838;1837;33741;BEL20020520;VAN DE PUTTE Victor;LOD;BEL;23;10;;;;;;;;;;;;;
1065;1056;35567;BEL20051228;VANEECKHOUTTE Victor;LOD;BEL;20;35;;;;;;;;;;;;;
2189;2177;35575;BEL20051114;VUERINCKX Thomas;LOD;BEL;20;6;;;;;;;;;;;;;
344;288;35565;BEL20051113;WIDAR Jarno;LOD;BEL;20;208;;;;;;;;;;;;;
994;993;35871;UKR20050613;YAKOVLEV Daniil;LOD;UKR;20;39;;;;;;;;;;;;;
961;1390;22017;BEL19931019;AERTS Toon;LOT;BEL;32;41;;;;;;;;;;;;;
81;108;32588;BEL20010204;BERCKMOES Jenno;LOT;BEL;24;629;;;;;;;;;;;;;
692;687;25580;BEL19970127;BEULLENS Cédric;LOT;BEL;28;74;;;;;;;;;;;;;
801;788;33571;BEL20011017;CRAPS Lars;LOT;BEL;24;58;;;;;;;;;;;;;
443;435;30604;NZL20010624;CURRIE Logan;LOT;NZL;24;148;;;;;;;;;;;;;
926;985;19274;BEL19931124;DE BUYST Jasper;LOT;BEL;32;44;;;;;;;;;;;;;
